title,description,duration,views,genre,upload_date
Dua Lipa - Houdini (Official Music Video),"Limited edition Houdini CD and cassettes, this week only: https://wmg.lnk.to/houdini

Subscribe to the Dua Lipa channel for all the best and latest official music videos, behind the scenes and live performances. 
https://www.youtube.com/channel/UC-J-KZfRV8c13fOCkhXdLiQ?sub_confirmation=1

Follow Dua Lipa:
Instagram:  https://dualipa.co/instagram
Facebook: http://dualipa.co/facebook
TikTok: https://www.tiktok.com/@dualipaofficial
Twitter: http://dualipa.co/twitter
YouTube: https://dualipa.co/youtube

_

PRODUCTION COMPANY: Iconoclast
DIRECTOR: Manu Cossu
CINEMATOGRAPHER: André Chemetoff
EXECUTIVE PRODUCER: Maëva Tenneroni
EXECUTIVE PRODUCER : Romain Gavras
PRODUCER: Martha McGuirk
 
DIRECTORS REP: HANDS
RECORD LABEL: Warner Music
COMMISSIONER: Theresa Adebiyi
MARKETING DIRECTOR: Joel Quartey 
 
MANAGEMENT: Radical22
MANAGER: Dugi Lipa
DAY-TO-DAY MANAGER: Sofia Gold
PRODUCER: Pete Abbott
EA: Maisy Nicholson
PA: Olivia Moss
 
HEAD OF PRODUCTION: Kate Sharpe
MD/EP: Jean Mougin
MD/EP: Guy Rolfe
EP ASST: Jules Simmen
PRODUCTION MANAGER: Chanel Parkinson
PRODUCTION COORDINATOR: Alice Hayes
PRODUCTION ASSTS: Callum Anderson, Hannah Lockwood
JNR PRODUCTION ASST: Mia Tessema
 
CHOREOGRAPHER: Charm La’Donna
ASSOCIATE CHOREOGRAPHERS: Sharon June, Sammi Lee Jayne
AGENT: AMCK Group
CASTING: CMS World
CASTING DIRECTOR: Kyra Sophie
CASTING ASSTS: Mollie Grace, Olga Sikorska, Ananya Nisbet
 
PRODUCTION DESIGNER: Arthur De Borman
ART DIRECTOR: Craig Gilroy
ART DIRECTOR: Laurie Walters
ART ASSTS: Ella Schlesinger, Anna Grabowska, Ben Hughes, Berhan Medhaen, Tim Crosbie, Louis Teledo
 
ARTIST STYLIST: Lorenzo Posocco
STYLIST ASSTS: Raeann Hayden, Ariel Bretas, Giulia Cova
SEAMSTRESS: Alison Ozeray
ARTIST MAKE-UP: Lisa Eldridge
MAKE-UP ASST: Nilofar Mussa
ARTIST HAIR: Peter Lux
HAIR ASST: Anais Rosenthal
NAILS: Michelle Humphrey
 
1st ASSISTANT DIRECTOR: Benji Edwards
2nd ASSISTANT DIRECTOR: John Robinson
3rd ASSISTANT DIRECTOR: Carmen Dupreez
3rd ASSISTANT DIRECTOR: Oscar Ginn
RUNNERS: Darren Sintes, James Williams, Joe Heap, Danny Zanre, Guy Lewis, Gracie Best
STEWARDS: Gracie Best, Tyson Douglas, Collette Burke, Eilish Green
 
STEADICAM OP: Matt Allsop
1st AC: Phil Hardy
2nd AC: Rich Daws
CAMERA TRAINEE: Nia Berry
VIDEO PLAYBACK: Liam Coles
DIT: Dan Carling
KEY GRIP: John Flemming
GRIP: Derek Russell
CRANE TECH: Lee Kemble
REMOTE HEAD TECH: Mario Spanna
DOLLY GRIP: Bret Flemming, Gray Pocock
 
SOUND RECORDIST: Simon Haggis
MUSIC PLAYBACK ASSIST: Declan Chew
 
POST PRODUCTION: Poster Company
POST PRODUCTION DIRECTORS: Cyril Bordesoulle, Yéléna Dos Santos
VFX SUPERVISOR: Jonathan Lagache
 
EDITOR: Jérome Pesnel, Léo Gatelier
EDITOR ASST: Giovanni Bufali
 
GRADING: Mathieu Caplanne
GRADING ASSTS: Quentin Larrede, Laure Goyer
 
VFX:
Jonathan Lagache
Florent Scieur
Vivien Salvagione
Cédric Morellon
Mael Gaumont
Maxime Leturcq
Albin Martinetti
Anton Ducos
Bruno Caretta
Paul Briault
Julien Bonnet
 
GAFFER: Jonny Franklin
BEST BOY: Tony Goulding
DESK OP: Nathan Porter
ELECTRICIANS: Steve Young, Genki Mclure
MASTER RIGGER: Jake Stewart
RIGGER: Jordan Purcell
 
MAKEUP ARTIST (DANCERS): Dorita Nissen
1st MU ASST: Liana Centurion
MAKEUP ASSTS: Rachel Adedigba, Lorna Bryce
 
HAIR ARTIST (DANCERS): Yumi Nakada-Dingle
HAIR ASSTS: Ashley Nhill, Mayuko Nakae, Harriet Beidleman, Erika Kimura
HAIR DESIGNER (EXTRAS): Simon Izard
HAIR ASSTS: Michelle Kelly, Julie West, Aaron Dorn, Natasha Rose, Natasha Briggs, Alyce Egglestone
 
STYLIST (CROWD): Celia Arias
STYLING ASSTS: Katya Vystiak, Anton Turchyk, Lauren Amie
 
LOCATION MANAGER: Crispin Buxton
LEAD SECURITY: Randal Berbick
LOCATION SECURITY: Isaac De Vivo, Malakai Mars
 
BTS STILLS: Liz Miranda
BTS VIDEO: Aysia Marotta
BTS CONTENT: Benji Gershon
 
MEDIC: Andy Dorsett
H&S OFFICER: Alan Harte
 
DANCERS:
Bradley Salter
Danny Coburn
Dexter Obi
Ed Munro
Gabriel Goux
Honey Napoletano
Jacob Manning
Jamai Robinson
Jesus Kalu
Joel Gooding
Jonathan Jenvrin
Jordan Melchor
Kofi Mensah
Lamaar Manning
Liam Almeida
Luca Rainbow
Matthew Scott
Miekaile Browne
Reece Inches
Rycardo Gomez
 
Thanks to The English National Ballet’s Mulryan Centre for Dance
Hannah Bixby, Laura Oliver, Simone Barnes and Jess Greenaway
All our extra casting",PT3M9S,63961741,10,2023-11-09T23:00:11Z
Mia Baron - Over and Dead (Lyric Video),"Listen to ""Over and Dead"" on all music platforms!

Follow me on social media:
IG: https://instagram.com/_miabaron?utm_medium=copy_link
TikTok: https://vm.tiktok.com/ZMds87GBP/
Spotify: https://open.spotify.com/artist/5uzjpTwJqK923a0PmgBqiA?si=D_rLesH-TOi5PfQwJ47kEQ
Soundcloud: https://soundcloud.app.goo.gl/M1iRYnFZoq8BqgUE7
Facebook: https://www.facebook.com/Mia-Baron-2178151282448149/",PT2M46S,5957,10,2024-01-12T05:00:01Z
Jason Mraz - I'm Yours (Official Video) [4K Remaster],"The official video newly remastered in 4K of ""I'm Yours"" by Jason Mraz. 'Lalalalovesongs' out now: https://JasonMraz.lnk.to/LalalalovesongsAY

We Sing. We Dance. We Steal Things. We Deluxe Edition. Out now on limited edition 3-LP Vinyl, 2-CD, and digital formats! This 15th anniversary release features a new remaster of the album plus 14 bonus songs, including previously unreleased demo & vault tracks. A limited number of special crystal-clear vinyl are available at the Jason Mraz Online Store. Order yours now! https://lnk.to/jmwwwd

‘Lalalalovesongs’ is a collection of Jason Mraz's iconic love songs, including RIAA Diamond certified “I’m Yours,” 6x RIAA Platinum “I Won’t Give Up,” RIAA Platinum “Have It All,” and Grammy-winning duet, “Lucky” in addition to several more hits and fan favorites. 'Lalalalovesongs' is available on CD, vinyl, and digitally. Order or save your copy here: https://jasonmraz.lnk.to/Lalalalovesongs

Sign up for the Newsletter to receive updates from Jason: https://jasonmraz.lnk.to/Newsletter

Follow Jason Mraz
https://jasonmraz.com
https://facebook.com/jasonmraz
https://twitter.com/jason_mraz
https://instagram.com/jason_mraz
https://www.tiktok.com/@jason_mraz

LYRICS:
Well you done done me in; you bet I felt it
I tried to be chill but you're so hot that I melted
I fell right through the cracks
Now I'm trying to get back

Before the cool done run out
I'll be giving it my bestest
Nothing's going to stop me but divine intervention
I reckon it's again my turn to win some or learn some

But I won't hesitate no more, no more
It cannot wait, I'm yours

Well open up your mind and see like me
Open up your plans and damn you're free
Look into your heart and you'll find
Love, love, love, love

Listen to the music of the moment, people dance and sing
We're just one big family
And it's our God-forsaken right to be
Loved, love, love, love, loved

So I won't hesitate no more, no more
It cannot wait, I'm sure
There's no need to complicate
Our time is short
This is our fate, I'm yours

Do you want to come on scootch on over closer, dear
And I will nibble your ear

I've been spending way too long checking my tongue in the mirror
And bending over backwards just to try to see it clearer
But my breath fogged up the glass
And so I drew a new face and I laughed

I guess what I be saying is there ain't no better reason
To rid yourself of vanities and just go with the seasons
It's what we aim to do
Our name is our virtue

But I won't hesitate no more, no more
It cannot wait – I'm yours

Well open up your mind and see like me (I won't hesitate)
Open up your plans and damn you're free (No more, no more)
Look into your heart and you'll find (It cannot wait)
The sky is yours (I'm sure)
So please don't, please don't, please don't (No need to complicate)
There's no need to complicate (Our time is short)
'Cause our time is short (This is)
This oh, this oh, this is our fate (our fate)
I'm yours

The official YouTube channel of Atlantic Records artist Jason Mraz.

Since getting his start in coffeehouses in San Diego, Jason Mraz has brought his positive message and soulful, folk-pop sound to rapt audiences around the world. Along the way, he has earned platinum certifications for his albums ‘We Sing. We Dance. We Steal Things.’ and ‘Love Is a Four Letter Word,” made pop history with his singles ""I'm Yours” and “I Won't Give Up,"" racked up two Grammy Awards, and won the prestigious Songwriter Hall of Fame Hal David Award. In addition to his 2018 album ‘Know.’ making waves on the US Billboard 200, Mraz has also recently made his Broadway debut in the musical Waitress. 

A dedicated artist and gentleman farmer, Mraz is first and foremost a committed global citizen. His own Jason Mraz Foundation serves to shine for arts education and the advancement of equality. Through it all, Jason Mraz continually confirms and celebrates music’s myriad forms and miraculous power, inspiring and delighting his countless fans around the world.

Subscribe for the latest official music videos, official audio videos, performances, bts and more from Jason Mraz.
https://Atlantic.lnk.to/JasonMrazSubscribe

#JasonMraz #Lalalalovesongs #ImYours #WeSingWeDanceWeStealThings #OfficialVideo #TikTok #TikTokImYours #ImYoursTikTokSong #ImYoursTikTok #AtlanticRecords #Atlantic",PT3M42S,775851550,10,2008-03-14T23:13:29Z
Passenger | Let Her Go (Official Video),"The new album 'All The Little Lights (Anniversary Edition) Out Now from:  https://www.passengermusic.com 

For all things Passenger head to: 
https://linktr.ee/passengermusic


***

The official video for 'Let Her Go' – Directed and Produced by Dave Jansen. www.funmonkey.com.au

""Let Her Go"" [Lyrics]

Well you only need the light when it's burning low
Only miss the sun when it starts to snow
Only know you love her when you let her go

Only know you've been high when you're feeling low
Only hate the road when you're missin' home
Only know you love her when you let her go
And you let her go

Staring at the bottom of your glass
Hoping one day you'll make a dream last
But dreams come slow and they go so fast

You see her when you close your eyes
Maybe one day you'll understand why
Everything you touch surely dies

But you only need the light when it's burning low
Only miss the sun when it starts to snow
Only know you love her when you let her go

Only know you've been high when you're feeling low
Only hate the road when you're missin' home
Only know you love her when you let her go

Staring at the ceiling in the dark
Same old empty feeling in your heart
'Cause love comes slow and it goes so fast

Well you see her when you fall asleep
But never to touch and never to keep
'Cause you loved her too much
And you dived too deep

Well you only need the light when it's burning low
Only miss the sun when it starts to snow
Only know you love her when you let her go

Only know you've been high when you're feeling low
Only hate the road when you're missin' home
Only know you love her when you let her go

And you let her go
And you let her go
Well you let her go

'Cause you only need the light when it's burning low
Only miss the sun when it starts to snow
Only know you love her when you let her go

Only know you've been high when you're feeling low
Only hate the road when you're missin' home
Only know you love her when you let her go

'Cause you only need the light when it's burning low
Only miss the sun when it starts to snow
Only know you love her when you let her go

Only know you've been high when you're feeling low
Only hate the road when you're missin' home
Only know you love her when you let her go

And you let her go

Follow Passenger
Online: https://passengermusic.com
Facebook: https://Passenger.lnk.to/FacebookID
Twitter: https://Passenger.lnk.to/TwitterID
Instagram: https://Passenger.lnk.to/InstaID
Spotify: https://Passenger.lnk.to/SpotifyID
Apple Music: https://Passenger.lnk.to/AppleMusicID
YouTube: https://Passenger.lnk.to/YouTubeID",PT4M15S,3592341064,10,2012-07-25T22:28:26Z
Bruno Mars - The Lazy Song (Official Music Video),"The official music video for Bruno Mars' ""The Lazy Song"" from the album 'Doo-Wops and Hooligans''.
Stream: https://apple.co/38qBTEU

Directed by Bruno Mars and Cameron Duddy

Choreographed and Performed by Poreotics: http://poreotics.com

Comic Chimp Mask used by permission of Easter Unlimited, Inc. / FunWorld Div. All Rights Reserved. Copyright 2009.

🔔 Subscribe for the latest official music videos, live performances, lyric videos, official audio, and more: https://Atlantic.lnk.to/BMsubscribe

Watch All Of Bruno Mars’ Official Music Videos ➤ https://bit.ly/2U7I3mi

See Bruno Mars on tour! Visit http://brunomars.com/tour for dates and more info.

Get Bruno Mars merchandise! https://brunom.rs/brunomarsstore

Follow Bruno Mars:
http://www.brunomars.com
http://www.instagram.com/brunomars
http://www.twitter.com/brunomars
http://www.facebook.com/brunomars

LYRICS
Today I don't feel like doing anything
I just wanna lay in my bed
Don't feel like picking up my phone
So leave a message at the tone
'Cause today I swear I'm not doing anything.

Uh!
I'm gonna kick my feet up
Then stare at the fan
Turn the TV on, throw my hand in my pants
Nobody's gonna tell me I can't

I'll be lounging on the couch,
Just chillin' in my snuggie
Click to MTV, so they can teach me how to dougie
'Cause in my castle I'm the freaking man

Oh, yes I said it
I said it
I said it 'cause I can

Today I don't feel like doing anything
I just wanna lay in my bed
Don't feel like picking up my phone
So leave a message at the tone
'Cause today I swear I'm not doing anything

Nothing at all!
Ooh, hoo, ooh, hoo, ooh, ooh-ooh
Nothing at all
Ooh, hoo, ooh, hoo, ooh, ooh-ooh

Tomorrow I'll wake up, do some P90X
Meet a really nice girl, have some really nice sex
And she's gonna scream out: 'This is Great' (Oh my God, this is great)
Yeah

I might mess around, get my college degree
I bet my old man will be so proud of me
But sorry pops, you'll just have to wait
Haha

Oh, yes I said it
I said it
I said it 'cause I can

Today I don't feel like doing anything
I just wanna lay in my bed
Don't feel like picking up my phone
So leave a message at the tone
'Cause today I swear I'm not doing anything

No, I ain't gonna comb my hair
'Cause I ain't going anywhere
No, no, no, no, no, no, no, no, no
I'll just strut in my birthday suit
And let everything hang loose
Yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah

Ooh
Today I don't feel like doing anything
I just wanna lay in my bed
Don't feel like picking up my phone
So leave a message at the tone
'Cause today I swear I'm not doing anything

Nothing at all
Nothing at all
Nothing at all

The official YouTube channel of Atlantic Records artist Bruno Mars. 
 
11x GRAMMY Award winner and 27x GRAMMY Award nominee Bruno Mars is a celebrated singer, songwriter, producer, and musician with iconic hits like ""The Lazy Song"", ""That's What I Like"", ""Just The Way You Are"", ""24K Magic"", ""Locked Out Of Heaven"", and ""When I Was Your Man"". His legendary body of work also includes blockbuster albums such as Doo-Wops & Hooligans, Unorthodox Jukebox, and 24K Magic, as well as era-defining collaborations like ""Uptown Funk"" with Mark Ronson, ""Finesse"" with Cardi B, and ""Nothin' On You"" with B.o.B. Forever classic, yet supremely innovative, Bruno continues to redefine music, style, and popular culture, pushing the boundaries of pop, R&B, funk, soul, hip-hop, and dance, and remains as influential as ever.


#BrunoMars #TheLazySong #DooWopsandHooligans #OfficialMusicVideo #AtlanticRecords",PT3M20S,2693087441,10,2011-04-15T22:08:07Z
a-ha - Take On Me (Official Video) [Remastered in 4K],"ONE BILLION VIEWS on February 17, 2020 📅

“Take On Me” has been remastered in stunning 4K resolution - watch it now!

📺 Watch all the official a-ha videos here http://bit.ly/ahaOfficialVideos

🎼 Listen to more a-ha here https://lnk.to/ahastrm

🔔 Subscribe to the a-ha channel and “ring the bell” to turn on notifications http://bit.ly/Subscribetoaha

At the 1986 MTV Video Music Awards, the video for ""Take On Me"" won six awards—Best New Artist in a Video, Best Concept Video, Most Experimental Video, Best Direction, Best Special Effects, and Viewer's Choice—and was nominated for two others, Best Group Video and Video of the Year. ""Take On Me"" was also nominated for Favorite Pop/Rock Video at the 13th American Music Awards in 1986.

Time and Again: The Ultimate a-ha, including the biggest hits + rare and unreleased remixes, is out now! Get your copy here: http://smarturl.it/ahatimeagaincd

Stay In Touch with a-ha…

📡 Website https://a-ha.com/
🌎 Tour Dates https://a-ha.com/tickets
📣 Facebook https://www.facebook.com/officialaha/
📸 Instagram https://www.instagram.com/officialaha/
📱 Twitter https://twitter.com/aha_com
🔈 Soundcloud https://soundcloud.com/a-ha

Stay In Touch with Morten Harket…

📡 Website https://mortenharket.com/
📣 Facebook https://www.facebook.com/mortenharket.official/
📸 Instagram https://www.instagram.com/mortenharket/
📱 Twitter https://twitter.com/mortenharket

*******************

The a-ha channel is the official YouTube home of the Norwegian Pop trio a-ha, who achieved global stardom in 1985 when their debut single, “Take On Me” from the album ‘Hunting High And Low’ topped the charts in 36 different countries on its way to becoming one of the best-selling singles of all time, and the 5th most streamed song of the 20th century. a-ha struck chart gold again with “The Sun Always Shines On T.V.” and “Cry Wolf,” and recorded the theme to the 1987 James Bond film “The Living Daylights”. The a-ha YouTube channel is proud to host the music videos from these hits alongside live performance videos, lyric videos, and the solo work of band members Morten Harket (lead vocals), Paul Waaktaar-Savoy (Guitar), and Magne Furuholmen (Keyboards).",PT4M4S,1861543846,10,2010-01-06T17:58:29Z
Paul Damixie x SERE  - You Got Me Like | Official Music Video,"🎵 Stream or download ""You Got Me Like"" here: https://ditto.fm/you-got-me-like-paul-damixie-sere 
📱 Create a viral TikTok: https://vm.tiktok.com/ZGeNw7SMn/ 
🔔 Subscribe to my channel: https://bit.ly/pauldamixiesub 

👉 Follow Paul Damixie:
Instagram: https://www.instagram.com/pauldamixie/ 
TikTok: https://www.tiktok.com/@pauldamixie_official 
Facebook: https://www.facebook.com/pauldamixie 

👉 Follow SERE:
Instagram: https://www.instagram.com/seredinschi/ 
TikTok: https://www.tiktok.com/@seredinschi?lang=en 
Facebook: https://www.facebook.com/Seredinschi

Music by Gabriel Stanoiu, Flavius Filipescu (Cally Roda), Sebastian Seredinschi
Lyrics by Flavius Filipescu (Cally Roda), Sebastian Seredinschi
Production by Gabriel Stanoiu, Paul Damixie

00:00 Paul Damixie x SERE ""You Got Me Like""
00:50 Can't wait to see your TikToks ❤️
01:07 Paul Damixie x SERE ""You Got Me Like""

(C) & (P) 2023, HaHaHa Production & Red Entertainment Group 

#PaulDamixie #SERE #YouGotMeLike #OfficialVideo

---------------------------------------------------------------------------------

Lyrics:

Every night, I've been calling, like you've got me hypnotized.
Can't help myself,
It's like all the time, I try to be without you, but you're on my mind every single night.

I tell myself that I'll be better off without you, but you and I know that's a lie.
And I can't get you out of my mind.
It's like you've got me hypnotized.

Nah Nah Nah Nah Nah,
Nah Nah Nah Nah Nah,
I can't get you out of my mind,
I'm hypnotized.

And if only you would say that I do the very same to you,
That I'm on your mind,
Tell me it’s true.
Nah Nah Nah Nah Nah,
I can't get you out of my mind,
I'm hypnotized.

Don't let me down,
Don't say when you hear my name, it doesn’t resonate
Within your head.
Is it hurting now, like me when I just need you, but you're not around?

I tell myself that I’ll be better off without you, but you and I know that’s a lie.
And I can't get you out of my mind.
It's like you've got me hypnotized.

Nah Nah Nah Nah Nah,
Nah Nah Nah Nah Nah,
I can’t get you out of my mind,
I'm hypnotized.",PT2M33S,4145776,10,2023-11-30T15:00:39Z
Stephen Sanchez - Until I Found You (Official Video),"""Until I Found You"" by Stephen Sanchez from the debut album Angel Face.

Stream/download: https://stephensanchez.lnk.to/angelface

See Stephen on tour this year: https://stephensanchezofficial.com/tour
Sign up for Stephen's mailing list: https://stephensanchezofficial.com

Follow Stephen Sanchez:
Instagram: https://StephenSanchez.lnk.to/Instagram
TikTok: https://StephenSanchez.lnk.to/TikTok
Twitter: https://StephenSanchez.lnk.to/Twitter
Spotify: https://StephenSanchez.lnk.to/Spotify
Apple Music: https://StephenSanchez.lnk.to/AppleMusic 

#stephensanchez #angelface

Music video by Stephen Sanchez performing Until I Found You. © 2022 Stephen Sanchez, under exclusive license to Mercury Records/Republic Records, a division of UMG Recordings, Inc.",PT2M56S,281308145,10,2022-06-28T19:00:11Z
"The Kid LAROI, Justin Bieber - STAY (Official Video)","Official video for “Stay” by The Kid LAROI & Justin Bieber.
 
Listen & Download “Stay” out now: https://thekidlaroi.lnk.to/Stay
 
Amazon Music - https://thekidlaroi.lnk.to/Stay/amazonmusic
Apple Music - https://thekidlaroi.lnk.to/Stay/applemusic
Audiomack - https://thekidlaroi.lnk.to/Stay/audiomack
Deezer - https://thekidlaroi.lnk.to/Stay/deezer
iTunes - https://thekidlaroi.lnk.to/Stay/itunes
SoundCloud - https://thekidlaroi.lnk.to/Stay/soundcloud
Spotify - https://thekidlaroi.lnk.to/Stay/spotify
YouTube Music - https://thekidlaroi.lnk.to/Stay/youtubemusic
 
Directed by Colin Tilley
Executive Produced by Jamee Ranta, Colin Tilley
Produced by Jack Winter
Cinematographer Elias Talbot
Editor Vinnie Hobbs @ VHpost
Color Bryan Smaller
Vfx Digital axis
Production Co Boy in the Castle, LLC
 
Follow The Kid LAROI
Facebook - https://www.facebook.com/thekidlaroi
Instagram - https://www.instagram.com/thekidlaroi/
Twitter - https://twitter.com/thekidlaroi
TikTok - https://www.tiktok.com/@thekidlaroi
 
Follow Justin Bieber
Facebook - https://www.facebook.com/JustinBieber
Instagram - https://www.instagram.com/justinbieber/
Twitter - https://twitter.com/justinbieber
TikTok - https://www.tiktok.com/@justinbieber
 
#TheKidLAROI #JustinBieber #Stay",PT2M38S,849770114,10,2021-07-09T04:00:12Z
Dua Lipa - New Rules (Official Music Video),"The official music video for Dua Lipa - New Rules

Taken from her self-titled debut studio album released in 2017, which featured the hit singles 'Be The One', 'IDGAF', 'Hotter Than Hell' & 'New Rules'

Subscribe to the Dua Lipa channel for all the best and latest official music videos, behind the scenes and live performances. 
https://www.youtube.com/channel/UC-J-KZfRV8c13fOCkhXdLiQ?sub_confirmation=1

See more official videos from Dua Lipa here:
https://www.youtube.com/playlist?list=PLNrotoZZ8BaoXT_LJuwEyESQlctWNDCwD

Listen to more from the album 'Dua Lipa' :
https://www.youtube.com/playlist?list=OLAK5uy_lMtkOc6m2IXAsWWmUc1UvhMh3gvNIqrEI

Follow Dua Lipa:
Instagram:  https://dualipa.co/instagram
Facebook: http://dualipa.co/facebook
TikTok: https://www.tiktok.com/@dualipaofficial
Twitter: http://dualipa.co/twitter
YouTube: https://dualipa.co/youtube

Lyrics:
One, one, one, one, one...

Talkin' in my sleep at night, makin' myself crazy
(Out of my mind, out of my mind)
Wrote it down and read it out, hopin' it would save me
(Too many times, too many times)

My love, he makes me feel like nobody else, nobody else
But my love, he doesn't love me, so I tell myself, I tell myself

One: Don't pick up the phone
You know he's only callin' 'cause he's drunk and alone
Two: Don't let him in
You'll have to kick him out again
Three: Don't be his friend
You know you're gonna wake up in his bed in the morning
And if you're under him, you ain't gettin' over him

I got new rules, I count 'em
I got new rules, I count 'em
I gotta tell them to myself
I got new rules, I count 'em
I gotta tell them to myself

I keep pushin' forwards, but he keeps pullin' me backwards
(Nowhere to turn, no way)
(Nowhere to turn, no)
Now I'm standin' back from it, I finally see the pattern
(I never learn, I never learn)

But my love, he doesn't love me, so I tell myself, I tell myself
I do, I do, I do

One: Don't pick up the phone
You know he's only callin' 'cause he's drunk and alone
Two: Don't let him in
You'll have to kick him out again
Three: Don't be his friend
You know you're gonna wake up in his bed in the morning
And if you're under him, you ain't gettin' over him

I got new rules, I count 'em
I got new rules, I count 'em
I gotta tell them to myself
I got new rules, I count 'em
I gotta tell them to myself

Practice makes perfect
I'm still tryna learn it by heart (I got new rules, I count 'em)
Eat, sleep, and breathe it
Rehearse and repeat it, 'cause I... (I got new...)

One: Don't pick up the phone (yeah)
You know he's only callin' 'cause he's drunk and alone (alone)
Two: Don't let him in (uh-ooh)
You'll have to kick him out again (again)
Three: Don't be his friend
You know you're gonna wake up in his bed in the morning
And if you're under him, you ain't gettin' over him

I got new rules, I count 'em
I got new rules, I count 'em
(Whoa-ooh, whoa-ooh, whoa)
I gotta tell them to myself
I got new rules, I count 'em
(Baby, you know I count 'em)
I gotta tell them to myself

Don't let him in, don't let him in
Don't, don't, don't, don't...
Don't be his friend, don't be his friend
Don't, don't, don't, don't...
Don't let him in, don't let him in
Don't, don't, don't, don't...
Don't be his friend, don't be his friend
Don't, don't, don't, don't...
You're gettin' over him

About Dua Lipa:
Born and raised in London to Kosovar-Albanian parents Dua Lipa signed to Warner Records in 2015, releasing her self titled debut in 2017 which featured the hit singles, 'Be The One', 'IDGAF', 'Hotter Than Hell' & her first UK #1 hit 'New Rules'. 

Critical success soon followed as Dua Lipa picked up Brit Awards for 'Best Female Solo Artist' and 'Best British Breakthrough Act' as well as Grammy Awards for 'Best New Artist' and 'Best Dance Recording' for the track 'Electricity' in collaboration with Silk City.

Her second internationally acclaimed studio album 'Future Nostalgia' was released in 2020 and included the hit singles 'Don't Start Now, 'Break My Heart', 'Hallucinate' and 'Levitating', with the remix album 'Club Future Nostalgia' following shortly after featuring guest appearances from 'Blackpink', 'Missy Elliott', 'Madonna' and 'Gwen Stefani'. 

#DuaLipa #NewRules #DL1",PT3M45S,2992982405,10,2017-07-07T09:00:05Z
Paul Damixie - I'm Done | Official Visualizer,"🎵 Download or Stream ”I'm done”: https://lnkfi.re/imdone
📱 Show off your amazing TikToks with ""I'm done"":  https://vm.tiktok.com/ZGJcWgV4r/
🔔 Subscribe to my YouTube channel: https://bit.ly/pauldamixiesub

👉 Follow Paul Damixie:
Instagram: https://www.instagram.com/pauldamixie/
TikTok: https://www.tiktok.com/@pauldamixie_official
Facebook: https://www.facebook.com/pauldamixie

Credits:
Music by Serban Cazan, Gabriel Stanoiu, Iova Miruna
Lyrics by Iova Miruna
Produced by Serban Cazan, Gabriel Stanoiu
Video: Robert Jianu

Lyrics:
Been runnin on these lonely streets
For so long
To put my mind at ease
With this song
Lalarilari lalarirari lalarirari
Im Done

They said be the person you needed as a kid
But life just a circle of mess were you cant breath
So i put my mind at ease
With this song
Lalalrirari Lalarirari
I’m Done

Foot loose and fancy free
I dance just to release my dopamine
Overdosed by society
I'm breaking up with those who limit me

Cause I just want
This night
To last
Forever

They said be the person you needed as a kid
But life just a circle of mess were you cant breath
So i put my mind at ease
With this song
Lalalrirari Lalarirari
I’m Done

(C) & (P) 2023, HaHaHa Production & Red Entertainment Group

#pauldamixie #imdone",PT2M55S,3860666,10,2023-10-06T13:16:08Z
